Pressure_Pa,cp,X_m,AoA_deg
101612.656,-6.751535714,0.957139313,0
101627.875,-6.68359375,0.966538548,0
101641.797,-6.621441964,0.975934684,0
101697.461,-6.372941964,0.98453337,0
101737.75,-6.193080357,0.974551141,0
101726.023,-6.245433036,0.964568973,0
101718.969,-6.276924107,0.954586804,0
101710.359,-6.315361607,0.944604754,0
101702.898,-6.348669643,0.934622824,0
101696.195,-6.37859375,0.924641132,0
101690.469,-6.40415625,0.914659679,0
101685.391,-6.426825893,0.904678524,0
101680.813,-6.447263393,0.894697726,0
101676.547,-6.466308036,0.884717226,0
101672.469,-6.484513393,0.874737084,0
101668.547,-6.502022321,0.864757359,0
101664.797,-6.518763393,0.854777932,0
101661.25,-6.534598214,0.844798982,0
101657.875,-6.549665179,0.834820449,0
101654.688,-6.563892857,0.824842393,0
101651.656,-6.577428571,0.814864814,0
101648.797,-6.590191964,0.804887712,0
101646.078,-6.602330357,0.794911206,0
101643.484,-6.613910714,0.784935236,0
101641.0,-6.625,0.774959862,0
101638.625,-6.635602679,0.764985085,0
101636.367,-6.645683036,0.755010962,0
101634.219,-6.655272321,0.745037496,0
101632.188,-6.664339286,0.735064745,0
101630.266,-6.672919643,0.725092709,0
101628.438,-6.681080357,0.715121448,0
101626.719,-6.688754464,0.705151021,0
101625.07,-6.696116071,0.69518137,0
101623.484,-6.703196429,0.685212553,0
101621.938,-6.710098214,0.675244629,0
101620.438,-6.716794643,0.66527766,0
101619.008,-6.723178571,0.655311644,0
101617.664,-6.729178571,0.645346701,0
101616.422,-6.734723214,0.635382831,0
101615.273,-6.739852679,0.625420034,0
101614.234,-6.744491071,0.615458488,0
101613.281,-6.748745536,0.605498135,0
101612.406,-6.752651786,0.595539153,0
101611.602,-6.756241071,0.585581481,0
101610.859,-6.759558036,0.5756253,0
101610.195,-6.762522321,0.56567055,0
101609.672,-6.764857143,0.555717468,0
101609.344,-6.766321429,0.545766056,0
101609.25,-6.766741071,0.535816431,0
101609.328,-6.766392857,0.525868654,0
101609.313,-6.766459821,0.515922904,0
101609.172,-6.767089286,0.50597924,0
101608.922,-6.768205357,0.496037841,0
101608.813,-6.768691964,0.486098737,0
101609.203,-6.766950893,0.476162106,0
101610.336,-6.761892857,0.466228098,0
101611.953,-6.754674107,0.456296861,0
101613.641,-6.747138393,0.446368635,0
101615.43,-6.739151786,0.436443597,0
101617.266,-6.730955357,0.426521957,0
101619.281,-6.721959821,0.416603953,0
101621.781,-6.710799107,0.406689823,0
101624.656,-6.697964286,0.396779835,0
101627.813,-6.683870536,0.386874199,0
101631.297,-6.668316964,0.376973212,0
101635.156,-6.651089286,0.367077202,0
101639.469,-6.631834821,0.357186556,0
101644.328,-6.610142857,0.347301602,0
101649.789,-6.585763393,0.337422848,0
101655.859,-6.558665179,0.327550679,0
101662.547,-6.528808036,0.317685604,0
101669.969,-6.495674107,0.307828069,0
101678.219,-6.45884375,0.29797861,0
101687.18,-6.418839286,0.288137764,0
101696.688,-6.376392857,0.278306097,0
101706.969,-6.330495536,0.268484354,0
101718.313,-6.279852679,0.2586734,0
101730.789,-6.22415625,0.248874202,0
101744.516,-6.162875,0.23908782,0
101759.609,-6.095495536,0.229315326,0
101776.203,-6.021415179,0.219557911,0
101794.523,-5.939629464,0.209816948,0
101814.688,-5.849607143,0.200093806,0
101836.781,-5.750977679,0.190390036,0
101860.828,-5.643625,0.180707216,0
101887.063,-5.526504464,0.171047419,0
101915.984,-5.397392857,0.161413282,0
101947.984,-5.254535714,0.151807711,0
101983.438,-5.096258929,0.142233834,0
102022.719,-4.920897321,0.132694975,0
102066.156,-4.726982143,0.123195559,0
102114.484,-4.511232143,0.113741502,0
102168.906,-4.268276786,0.104339421,0
102229.672,-3.997,0.0949965343,0
102298.313,-3.690566964,0.0857207552,0
102380.703,-3.322754464,0.0765226483,0
102477.328,-2.891392857,0.0674176812,0
102576.438,-2.4489375,0.0584246516,0
102700.266,-1.896133929,0.0495753773,0
102840.742,-1.269008929,0.0409122668,0
102982.563,-0.6358794643,0.0324866809,0
103156.406,0.1402053571,0.0243737474,0
103349.57,1.002544643,0.0166762006,0
103471.891,1.548620536,0.00971306767,0
103366.672,1.078892857,0.00410712603,0
102769.328,-1.587821429,0.000456086069,0
101658.719,-6.545897321,2.35008247e-05,0
99834.1172,-14.69144107,0.00394131104,0
98314.5234,-21.47534196,0.0106005892,0
97913.8125,-23.26422991,0.0187234282,0
97903.3281,-23.31103527,0.0277295932,0
98059.9688,-22.61174643,0.03714348,0
98263.1094,-21.70486875,0.0467607044,0
98439.1328,-20.91905,0.0565118901,0
98593.9375,-20.22795759,0.066350691,0
98742.4375,-19.56501116,0.0762473643,0
98878.1875,-18.95898438,0.0861806646,0
98996.0469,-18.43282634,0.0961366221,0
99100.8125,-17.96512277,0.106106773,0
99196.9297,-17.53602813,0.116084911,0
99284.9063,-17.14327545,0.126066685,0
99365.9297,-16.78156384,0.136048764,0
99442.0625,-16.44168527,0.146028519,0
99514.875,-16.11662946,0.156003952,0
99585.4219,-15.80168795,0.165973693,0
99651.6172,-15.50617321,0.175936624,0
99713.6875,-15.22907366,0.185891807,0
99774.3281,-14.9583567,0.195838556,0
99832.4844,-14.69873036,0.205776393,0
99887.7188,-14.45214821,0.215705052,0
99941.3438,-14.21275089,0.225624263,0
99991.9766,-13.98671161,0.235533699,0
100040.063,-13.77204018,0.245433152,0
100088.156,-13.55733929,0.255322516,0
100135.203,-13.34730804,0.265201688,0
100180.781,-13.14383482,0.275070757,0
100225.203,-12.94552232,0.284929663,0
100268.5,-12.75223214,0.294778585,0
100310.625,-12.56417411,0.304617614,0
100351.641,-12.38106696,0.314447045,0
100391.578,-12.20277679,0.324266911,0
100430.516,-12.02894643,0.334077299,0
100468.781,-11.85812054,0.343878239,0
100506.328,-11.6905,0.353669822,0
100543.711,-11.52361161,0.363452196,0
100579.617,-11.36331696,0.373225451,0
100614.297,-11.20849554,0.382989734,0
100649.742,-11.05025893,0.392745256,0
100685.0,-10.89285714,0.402492225,0
100719.406,-10.73925893,0.412230849,0
100752.875,-10.58984375,0.421961248,0
100785.656,-10.4435,0.4316836,0
100817.766,-10.30015179,0.441397995,0
100848.984,-10.16078571,0.451104611,0
100879.125,-10.02622768,0.460803598,0
100909.063,-9.892575893,0.470495075,0
100938.672,-9.760392857,0.48017928,0
100968.094,-9.629044643,0.489856362,0
100998.453,-9.493513393,0.49952656,0
101027.656,-9.363142857,0.509190023,0
101055.844,-9.237303571,0.518846869,0
101084.063,-9.111325893,0.528497279,0
101110.844,-8.991767857,0.53814131,0
101136.18,-8.878660714,0.547779024,0
101160.859,-8.768486607,0.557410598,0
101185.016,-8.660642857,0.567036092,0
101208.461,-8.555977679,0.576655567,0
101231.148,-8.454696429,0.586269259,0
101253.078,-8.356794643,0.59587723,0
101274.172,-8.262625,0.605479598,0
101294.359,-8.172504464,0.615076423,0
101313.594,-8.086633929,0.624667823,0
101331.836,-8.005196429,0.63425386,0
101349.078,-7.928223214,0.643834531,0
101365.297,-7.855816964,0.653409898,0
101380.484,-7.788017857,0.66298008,0
101394.656,-7.72475,0.672545135,0
101407.813,-7.666013393,0.682105124,0
101419.961,-7.61178125,0.691660047,0
101431.141,-7.561870536,0.701210082,0
101441.359,-7.516254464,0.710755169,0
101450.688,-7.474607143,0.72029537,0
101459.156,-7.436803571,0.729830682,0
101466.797,-7.402691964,0.739361048,0
101473.563,-7.372486607,0.748886526,0
101479.43,-7.346294643,0.758407116,0
101484.336,-7.324392857,0.767922759,0
101488.188,-7.307196429,0.777433515,0
101491.078,-7.294294643,0.786939323,0
101493.281,-7.284459821,0.796440184,0
101495.047,-7.276575893,0.805936158,0
101496.477,-7.270191964,0.815427184,0
101497.375,-7.266183036,0.824913144,0
101497.359,-7.266254464,0.834394038,0
101496.727,-7.269075893,0.843869746,0
101497.172,-7.267089286,0.853340387,0
101501.297,-7.248674107,0.862805724,0
101510.031,-7.209683036,0.872265875,0
101521.344,-7.159178571,0.881720662,0
101533.094,-7.106723214,0.891170084,0
101544.508,-7.055767857,0.900613964,0
101555.406,-7.007116071,0.910051882,0
101565.938,-6.960098214,0.919483483,0
101576.391,-6.913433036,0.928908169,0
101587.328,-6.864607143,0.938325465,0
101599.25,-6.811383929,0.947735429,0
101297.25,-8.159598214,0.950899899,2
101309.336,-8.105642857,0.96017611,2
101311.156,-8.097517857,0.969448924,2
101374.375,-7.815290179,0.977819085,2
101437.266,-7.534526786,0.967844427,2
101440.141,-7.521691964,0.957869947,2
101448.094,-7.4861875,0.947895825,2
101452.672,-7.46575,0.937922299,2
101457.102,-7.445973214,0.927949488,2
101461.234,-7.427526786,0.91797775,2
101465.469,-7.408620536,0.908007026,2
101469.523,-7.390522321,0.898037314,2
101473.391,-7.373254464,0.888068676,2
101476.953,-7.357352679,0.878100932,2
101480.188,-7.342910714,0.868134141,2
101483.133,-7.329763393,0.858168304,2
101485.867,-7.317558036,0.848203421,2
101488.438,-7.306080357,0.838239551,2
101490.891,-7.295129464,0.828276694,2
101493.266,-7.284526786,0.81831485,2
101495.547,-7.27434375,0.80835408,2
101497.766,-7.2644375,0.798394442,2
101499.938,-7.254741071,0.788435817,2
101502.047,-7.245325893,0.778478384,2
101504.164,-7.235875,0.768522024,2
101506.195,-7.226808036,0.758566916,2
101508.125,-7.218191964,0.74861294,2
101510.063,-7.209540179,0.738660276,2
101512.047,-7.200683036,0.728708804,2
101514.148,-7.191303571,0.718758643,2
101516.172,-7.182267857,0.708809853,2
101518.055,-7.173861607,0.698862433,2
101519.953,-7.165388393,0.688916385,2
101521.844,-7.156946429,0.678971827,2
101523.719,-7.148575893,0.669028699,2
101525.578,-7.140276786,0.659087062,2
101527.438,-7.131973214,0.649147034,2
101529.297,-7.123674107,0.639208674,2
101531.195,-7.115200893,0.629272044,2
101533.219,-7.106165179,0.619337142,2
101535.313,-7.096816964,0.609404087,2
101537.422,-7.087401786,0.59947294,2
101539.578,-7.077776786,0.58954376,2
101541.766,-7.068008929,0.579616666,2
101544.0,-7.058035714,0.569691718,2
101546.297,-7.04778125,0.559768915,2
101548.719,-7.03696875,0.549848497,2
101551.25,-7.025669643,0.539930522,2
101553.813,-7.014227679,0.530015171,2
101556.211,-7.003522321,0.520102441,2
101558.391,-6.993790179,0.510192513,2
101560.453,-6.984584821,0.500285566,2
101562.766,-6.974258929,0.490381688,2
101565.727,-6.961040179,0.480481029,2
101569.328,-6.944964286,0.470583737,2
101573.109,-6.928084821,0.460689992,2
101576.844,-6.911410714,0.450800031,2
101580.688,-6.89425,0.440914035,2
101584.75,-6.876116071,0.43103233,2
101589.094,-6.856723214,0.421155095,2
101593.75,-6.8359375,0.411282629,2
101598.758,-6.813580357,0.401415199,2
101604.125,-6.789620536,0.391553074,2
101609.836,-6.764125,0.381696582,2
101615.875,-6.737165179,0.37184602,2
101622.234,-6.708776786,0.362001747,2
101628.984,-6.678642857,0.352164209,2
101636.469,-6.645227679,0.342333853,2
101644.789,-6.608084821,0.332511127,2
101653.547,-6.568986607,0.322696596,2
101663.156,-6.526089286,0.312890738,2
101673.781,-6.47865625,0.303094149,2
101684.984,-6.428642857,0.293307334,2
101696.875,-6.375558036,0.283530921,2
101709.469,-6.319334821,0.273765564,2
101722.828,-6.259696429,0.264012009,2
101737.172,-6.195660714,0.254271299,2
101752.586,-6.126848214,0.244544506,2
101769.234,-6.052526786,0.234832764,2
101787.336,-5.971714286,0.225137278,2
101807.063,-5.883647321,0.215459347,2
101828.602,-5.787491071,0.205800444,2
101852.047,-5.682825893,0.19616212,2
101877.414,-5.569580357,0.186545968,2
101904.813,-5.447263393,0.176953748,2
101934.586,-5.314348214,0.167387679,2
101967.016,-5.169571429,0.157850608,2
102002.281,-5.012138393,0.148345709,2
102040.5,-4.841517857,0.138876289,2
102082.203,-4.65534375,0.129445925,2
102128.289,-4.449602679,0.120059341,2
102179.75,-4.219866071,0.11072287,2
102237.547,-3.96184375,0.101443551,2
102302.516,-3.671803571,0.0922290459,2
102375.773,-3.344763393,0.0830876455,2
102458.719,-2.97446875,0.0740305036,2
102551.938,-2.5583125,0.0650738925,2
102655.078,-2.097866071,0.0562375486,2
102770.0,-1.584821429,0.0475548729,2
102901.141,-0.9993705357,0.0390701257,2
103050.641,-0.3319598214,0.0308364928,2
103214.227,0.3983348214,0.0229314808,2
103400.492,1.229875,0.0154604316,2
103509.969,1.718611607,0.00875116792,2
103336.805,0.9455580357,0.00343689532,2
102629.531,-2.211915179,0.000112319307,2
101374.297,-7.815638393,2.80481272e-05,2
100110.391,-13.45807589,0.0042638965,2
98588.6563,-20.25153438,0.0111786462,2
97474.1094,-25.22719018,0.0194990337,2
97571.0547,-24.79439866,0.0286499634,2
98013.5625,-22.81891741,0.0381739996,2
98343.3203,-21.34678438,0.0478787199,2
98551.6563,-20.41671295,0.0576984994,2
98739.9609,-19.57606741,0.0675901696,2
98912.6719,-18.80503616,0.0775263533,2
99065.2422,-18.12391875,0.0874880776,2
99200.4609,-17.52026384,0.0974632725,2
99319.0313,-16.9909317,0.10744454,2
99427.8828,-16.5049875,0.117426679,2
99530.75,-16.04575893,0.127405971,2
99626.6719,-15.61753616,0.137379572,2
99717.2031,-15.21337902,0.147345349,2
99803.9297,-14.8262067,0.157301784,2
99885.6484,-14.46139107,0.167247966,2
99963.75,-14.11272321,0.177183121,2
100038.43,-13.77933036,0.18710658,2
100109.75,-13.4609375,0.197017878,2
100179.359,-13.15018304,0.206916809,2
100246.219,-12.85170089,0.216803357,2
100309.422,-12.56954464,0.226677403,2
100370.281,-12.29785268,0.236538783,2
100430.281,-12.02999554,0.246387422,2
100488.594,-11.76966964,0.256223321,2
100543.891,-11.52280804,0.266046554,2
100596.43,-11.28825893,0.27585724,2
100647.883,-11.05855804,0.285655558,2
100697.039,-10.83911161,0.295441687,2
100742.961,-10.63410268,0.305215955,2
100785.641,-10.44356696,0.314978629,2
100825.297,-10.26653125,0.324729919,2
100861.641,-10.10428125,0.334469944,2
100894.617,-9.957066964,0.344198823,2
100924.266,-9.824705357,0.353916675,2
100950.617,-9.707066964,0.363623679,2
100973.797,-9.603584821,0.373320073,2
100993.852,-9.514053571,0.383006006,2
101011.063,-9.43721875,0.392681748,2
101025.742,-9.3716875,0.402347565,2
101038.094,-9.316544643,0.412003726,2
101048.344,-9.270785714,0.421650469,2
101056.703,-9.23346875,0.431287885,2
101063.414,-9.203508929,0.44091621,2
101068.813,-9.17940625,0.450535595,2
101073.172,-9.159946429,0.460146248,2
101076.688,-9.14425,0.469748378,2
101079.422,-9.132044643,0.479342163,2
101081.141,-9.124370536,0.488927871,2
101081.125,-9.124441964,0.498505712,2
101078.344,-9.136857143,0.508075953,2
101072.734,-9.161901786,0.517638683,2
101065.32,-9.195,0.527194142,2
101057.219,-9.231165179,0.53674233,2
101049.766,-9.2644375,0.546283484,2
101044.984,-9.285785714,0.555817604,2
101044.211,-9.289236607,0.56534493,2
101046.773,-9.277799107,0.57486552,2
101051.078,-9.258580357,0.584379554,2
101056.031,-9.23646875,0.59388715,2
101061.109,-9.213799107,0.603388429,2
101066.195,-9.19109375,0.612883568,2
101071.281,-9.168388393,0.622372568,2
101076.375,-9.145647321,0.631855547,2
101081.469,-9.12290625,0.641332567,2
101086.555,-9.100200893,0.650803685,2
101091.625,-9.077566964,0.660268962,2
101096.734,-9.054758929,0.669728518,2
101101.914,-9.031633929,0.67918241,2
101107.195,-9.008058036,0.6886307,2
101112.594,-8.983955357,0.698073447,2
101118.156,-8.959125,0.707510769,2
101123.844,-8.933732143,0.716942668,2
101129.641,-8.907852679,0.726369023,2
101135.516,-8.881625,0.735790014,2
101141.406,-8.855330357,0.745205462,2
101147.367,-8.82871875,0.754615545,2
101153.359,-8.80196875,0.764020085,2
101159.219,-8.775808036,0.773419201,2
101165.0,-8.75,0.782812893,2
101170.633,-8.724852679,0.792201102,2
101176.063,-8.700611607,0.801583886,2
101181.344,-8.677035714,0.810961127,2
101186.484,-8.654089286,0.820332825,2
101191.453,-8.63190625,0.82969892,2
101196.273,-8.610388393,0.839059353,2
101200.961,-8.589459821,0.848414063,2
101205.594,-8.568776786,0.857763052,2
101210.313,-8.547709821,0.867106199,2
101215.297,-8.525459821,0.876443446,2
101220.727,-8.50121875,0.885774791,2
101226.813,-8.474049107,0.895100057,2
101234.031,-8.441825893,0.904418826,2
101242.961,-8.401959821,0.913730502,2
101254.031,-8.352540179,0.923034608,2
101267.281,-8.293388393,0.932330668,2
101282.031,-8.227540179,0.941618681,2
101203.406,-8.578544643,0.943502009,4
101212.977,-8.535816964,0.952643812,4
101213.844,-8.531946429,0.961782038,4
101293.891,-8.17459375,0.969913483,4
101368.844,-7.839982143,0.959958553,4
101369.984,-7.834892857,0.950003922,4
101381.75,-7.782366071,0.940050006,4
101389.625,-7.747209821,0.930097103,4
101397.852,-7.710482143,0.920145631,4
101405.609,-7.675852679,0.910196006,4
101413.617,-7.640102679,0.90024811,4
101421.375,-7.60546875,0.890302002,4
101428.852,-7.572089286,0.880357623,4
101435.922,-7.540526786,0.870414793,4
101442.547,-7.510950893,0.860473514,4
101448.797,-7.483049107,0.850533724,4
101454.75,-7.456473214,0.840595543,4
101460.453,-7.431013393,0.830658853,4
101465.961,-7.406424107,0.820723832,4
101471.313,-7.38253125,0.81079036,4
101476.531,-7.359236607,0.800858557,4
101481.625,-7.336495536,0.790928364,4
101486.609,-7.314245536,0.780999839,4
101491.492,-7.292446429,0.771073043,4
101496.281,-7.271066964,0.761147916,4
101500.984,-7.250071429,0.751224518,4
101505.625,-7.229352679,0.741302848,4
101510.219,-7.20884375,0.731383026,4
101514.773,-7.188513393,0.721465051,4
101519.297,-7.168316964,0.711548924,4
101523.781,-7.148299107,0.701634705,4
101528.25,-7.128348214,0.691722393,4
101532.688,-7.108535714,0.681812108,4
101537.094,-7.088866071,0.671903849,4
101541.453,-7.06940625,0.661997616,4
101545.773,-7.050120536,0.65209347,4
101550.094,-7.030830357,0.642191529,4
101554.422,-7.011508929,0.632291913,4
101558.773,-6.992084821,0.622394562,4
101563.164,-6.972482143,0.612499654,4
101567.594,-6.952705357,0.602607191,4
101572.086,-6.932651786,0.59271735,4
101576.625,-6.912388393,0.582830131,4
101581.203,-6.891950893,0.572945654,4
101585.82,-6.871339286,0.563064039,4
101590.5,-6.850446429,0.553185284,4
101595.266,-6.829169643,0.543309689,4
101600.125,-6.807477679,0.533437252,4
101605.156,-6.785017857,0.523568153,4
101610.453,-6.761370536,0.513702512,4
101615.852,-6.737267857,0.503840566,4
101620.969,-6.714424107,0.493982345,4
101625.844,-6.692660714,0.484128088,4
101630.5,-6.671875,0.474277943,4
101635.297,-6.650459821,0.464432031,4
101640.906,-6.625419643,0.454590619,4
101647.344,-6.596678571,0.444753945,4
101654.234,-6.565919643,0.434922278,4
101661.375,-6.534040179,0.425095916,4
101668.766,-6.501044643,0.415275127,4
101676.391,-6.467004464,0.405460209,4
101684.297,-6.431709821,0.395651489,4
101692.555,-6.39484375,0.385849267,4
101701.164,-6.356410714,0.376053929,4
101710.172,-6.316196429,0.366265774,4
101719.641,-6.273924107,0.356485248,4
101729.625,-6.229352679,0.346712798,4
101740.203,-6.182129464,0.336948991,4
101751.422,-6.132044643,0.327194303,4
101763.344,-6.078821429,0.317449361,4
101776.023,-6.02221875,0.307714701,4
101789.5,-5.962053571,0.297990948,4
101803.813,-5.89815625,0.288278699,4
101818.914,-5.830741071,0.278578639,4
101834.766,-5.759973214,0.268891454,4
101851.516,-5.685196429,0.259218007,4
101869.383,-5.605433036,0.249559417,4
101888.445,-5.520334821,0.239916876,4
101908.875,-5.429129464,0.230291605,4
101930.875,-5.330915179,0.220684931,4
101954.5,-5.225446429,0.211098284,4
101980.016,-5.111535714,0.201533228,4
102007.57,-4.988526786,0.191991419,4
102037.008,-4.857107143,0.182474628,4
102068.5,-4.716517857,0.172984689,4
102102.336,-4.565464286,0.163523987,4
102138.734,-4.402973214,0.154095635,4
102178.055,-4.227433036,0.144702956,4
102220.773,-4.036727679,0.135349542,4
102267.18,-3.829553571,0.126039177,4
102317.953,-3.602888393,0.116776846,4
102374.477,-3.350549107,0.107569337,4
102438.109,-3.066477679,0.0984240994,4
102509.359,-2.748397321,0.0893491879,4
102586.766,-2.402830357,0.0803533122,4
102669.578,-2.033133929,0.0714481547,4
102760.055,-1.62921875,0.0626508147,4
102864.594,-1.162526786,0.05398193,4
102984.078,-0.6291160714,0.0454764292,4
103099.734,-0.1127946429,0.0371803828,4
103239.813,0.5125580357,0.029148737,4
103388.109,1.17459375,0.0214612763,4
103490.563,1.631977679,0.0142258285,4
103477.875,1.575334821,0.00777860638,4
103155.977,0.1382901786,0.00276247715,4
102231.422,-3.9891875,-0.000231584316,4
100798.633,-10.38556696,3.256126e-05,4
98787.3281,-19.3646067,0.00458128704,4
97285.9063,-26.06738259,0.0117430836,4
96947.8203,-27.57669509,0.0202508811,4
97128.5469,-26.76987991,0.0295354296,4
97645.25,-24.46316964,0.039158009,4
98022.2813,-22.7799942,0.048938401,4
98240.0703,-21.80772188,0.0588148125,4
98461.6094,-20.81870804,0.0687472969,4
98680.7031,-19.84061116,0.0787108764,4
98870.8438,-18.99176875,0.0886889026,4
99037.9609,-18.24571027,0.0986711755,4
99188.4688,-17.5738,0.108651407,4
99325.1406,-16.96365804,0.118625373,4
99453.8438,-16.38909018,0.128590032,4
99573.8125,-15.85351563,0.13854301,4
99685.4688,-15.35505,0.148482651,4
99792.3906,-14.87772054,0.158407956,4
99893.8594,-14.42473482,0.168318465,4
99990.4063,-13.99372188,0.178213745,4
100081.359,-13.58768304,0.188093379,4
100167.219,-13.20437946,0.197957158,4
100250.234,-12.83377679,0.207805142,4
100329.422,-12.48025893,0.217637509,4
100404.148,-12.14666071,0.227454379,4
100474.406,-11.83300893,0.237255692,4
100540.047,-11.53996875,0.247041509,4
100600.984,-11.26792857,0.256811947,4
100656.234,-11.02127679,0.26656726,4
100706.094,-10.7986875,0.276307642,4
100751.609,-10.59549554,0.286033422,4
100792.188,-10.41433929,0.295744866,4
100827.641,-10.25606696,0.305442423,4
100858.156,-10.11983929,0.315126479,4
100883.969,-10.00460268,0.324797302,4
100905.43,-9.908794643,0.334455103,4
100922.922,-9.830705357,0.344100058,4
100936.875,-9.768415179,0.353732318,4
100947.773,-9.719763393,0.36335218,4
100956.063,-9.682754464,0.372959852,4
100962.18,-9.655446429,0.382555634,4
100966.555,-9.635915179,0.392139822,4
100969.445,-9.623013393,0.401712716,4
100970.984,-9.616142857,0.411274672,4
100971.453,-9.614049107,0.420825958,4
100971.172,-9.615303571,0.430366725,4
100970.234,-9.619491071,0.439897239,4
100968.477,-9.627334821,0.449417681,4
100965.719,-9.639647321,0.458928287,4
100961.719,-9.657504464,0.468429327,4
100956.133,-9.682441964,0.477921039,4
100949.266,-9.713098214,0.487403661,4
100943.328,-9.739607143,0.496877521,4
100941.219,-9.749022321,0.506342828,4
100943.945,-9.736852679,0.51579982,4
100949.844,-9.710517857,0.525248647,4
100956.484,-9.680875,0.534689486,4
100962.758,-9.652866071,0.544122338,4
100968.352,-9.627892857,0.553547442,4
100973.32,-9.605714286,0.562964976,4
100978.008,-9.584785714,0.572375059,4
100982.594,-9.5643125,0.581777811,4
100987.156,-9.543946429,0.59117347,4
100991.742,-9.523473214,0.600562155,4
100996.375,-9.502790179,0.609943986,4
101001.063,-9.481861607,0.619319081,4
101005.813,-9.46065625,0.628687441,4
101010.586,-9.439348214,0.638049245,4
101015.391,-9.417897321,0.647404552,4
101020.203,-9.396415179,0.656753421,4
101025.0,-9.375,0.666095912,4
101029.906,-9.353098214,0.675432205,4
101034.75,-9.331473214,0.684762299,4
101039.563,-9.309986607,0.694086373,4
101044.469,-9.288084821,0.703404367,4
101049.297,-9.26653125,0.712716401,4
101054.094,-9.245116071,0.722022474,4
101058.852,-9.223875,0.731322467,4
101063.555,-9.202879464,0.7406165,4
101068.188,-9.182196429,0.749904573,4
101072.719,-9.16196875,0.759186625,4
101077.141,-9.142227679,0.768462658,4
101081.438,-9.123044643,0.77773279,4
101085.578,-9.1045625,0.786996901,4
101089.563,-9.086772321,0.796254992,4
101093.375,-9.069754464,0.805507123,4
101097.039,-9.053397321,0.814753115,4
101100.594,-9.037526786,0.823992968,4
101104.094,-9.021901786,0.833226681,4
101107.688,-9.005857143,0.842454135,4
101111.547,-8.988629464,0.851675272,4
101115.844,-8.969446429,0.860890031,4
101120.711,-8.94771875,0.870098472,4
101126.344,-8.922571429,0.879300356,4
101133.078,-8.892508929,0.888495684,4
101141.234,-8.856098214,0.897683799,4
101151.125,-8.811941964,0.906864285,4
101162.734,-8.760116071,0.916036546,4
101175.781,-8.701870536,0.925199986,4
101189.781,-8.639370536,0.934354663,4
101035.875,-9.326450893,0.934954584,6
101033.141,-9.33865625,0.943950891,6
101023.188,-9.383089286,0.952943325,6
101112.219,-8.985629464,0.960826218,6
101198.375,-8.601004464,0.950903058,6
101200.359,-8.592147321,0.940980434,6
101216.547,-8.519879464,0.931058824,6
101228.5,-8.466517857,0.921138763,6
101241.328,-8.40925,0.911220729,6
101253.313,-8.355745536,0.901305258,6
101265.453,-8.301549107,0.89139241,6
101277.414,-8.248151786,0.881482005,6
101288.945,-8.196674107,0.871573985,6
101299.922,-8.147669643,0.861668169,6
101310.32,-8.10125,0.8517645,6
101320.219,-8.057058036,0.841862917,6
101329.719,-8.014647321,0.83196348,6
101338.867,-7.973808036,0.822066188,6
101347.734,-7.934223214,0.812171042,6
101356.359,-7.89571875,0.802278042,6
101364.766,-7.8581875,0.792387247,6
101372.977,-7.82153125,0.782498717,6
101381.016,-7.785642857,0.772612333,6
101388.875,-7.750558036,0.762728274,6
101396.563,-7.716236607,0.75284642,6
101404.117,-7.682513393,0.742966831,6
101411.547,-7.64934375,0.733089626,6
101418.875,-7.616629464,0.723214746,6
101426.117,-7.584299107,0.713342249,6
101433.281,-7.552316964,0.703472197,6
101440.359,-7.52071875,0.693604648,6
101447.383,-7.489361607,0.683739603,6
101454.328,-7.458357143,0.67387712,6
101461.203,-7.427665179,0.66401726,6
101467.992,-7.397357143,0.654159963,6
101474.719,-7.367325893,0.644305408,6
101481.406,-7.337473214,0.634453654,6
101488.063,-7.307754464,0.624604762,6
101494.719,-7.278040179,0.61475879,6
101501.391,-7.248254464,0.604915917,6
101508.078,-7.218401786,0.595076144,6
101514.781,-7.188477679,0.585239589,6
101521.531,-7.15834375,0.575406373,6
101528.289,-7.128174107,0.565576613,6
101535.07,-7.097901786,0.55575031,6
101541.891,-7.067450893,0.545927703,6
101548.773,-7.036727679,0.536108851,6
101555.797,-7.005370536,0.526293993,6
101563.047,-6.973004464,0.516483247,6
101570.352,-6.940392857,0.506676733,6
101577.523,-6.908379464,0.49687472,6
101584.398,-6.8776875,0.487077296,6
101590.773,-6.849227679,0.47728467,6
101597.445,-6.819441964,0.467496991,6
101604.984,-6.785785714,0.457714498,6
101613.094,-6.749580357,0.447937429,6
101621.719,-6.711075893,0.438166022,6
101630.641,-6.671245536,0.428400636,6
101639.742,-6.630616071,0.418641597,6
101649.078,-6.5889375,0.408889204,6
101658.469,-6.547013393,0.399143785,6
101668.125,-6.50390625,0.389405727,6
101678.375,-6.458147321,0.379675388,6
101689.063,-6.410433036,0.369953096,6
101700.125,-6.361049107,0.360239297,6
101711.578,-6.309919643,0.350534409,6
101723.547,-6.256486607,0.340838969,6
101736.125,-6.200334821,0.331153601,6
101749.367,-6.14121875,0.321478844,6
101763.328,-6.078892857,0.311815351,6
101778.039,-6.01321875,0.30216375,6
101793.531,-5.944058036,0.292524666,6
101809.828,-5.871303571,0.282898843,6
101826.891,-5.795129464,0.273286968,6
101844.734,-5.715473214,0.263689756,6
